"SURVEY_SPECIES","SPECIES_NAME","COMMON_NAME","SPECIES_CODE","ID_RANK","DATABASE","DATABASE_ID","GENUS_TAXON","SUBFAMILY_TAXON","FAMILY_TAXON","SUPERFAMILY_TAXON","INFRAORDER_TAXON","SUBORDER_TAXON","ORDER_TAXON","SUPERORDER_TAXON","INFRACLASS_TAXON","SUBCLASS_TAXON","CLASS_TAXON","SUPERCLASS_TAXON","SUBPHYLUM_TAXON","PHYLUM_TAXON","KINGDOM_TAXON"
0,"Acanthephyra sp.","",66860,"genus","ITIS",96113,"Acanthephyra","","Acanthephyridae","Oplophoroidea","Caridea","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Acanthephyra curtirostris","peaked shrimp",66865,"species","WORMS",107579,"Acanthephyra","","Acanthephyridae","Oplophoroidea","Caridea","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Acanthephyra curtirostris","peaked shrimp",66865,"species","ITIS",96117,"Acanthephyra","","Acanthephyridae","Oplophoroidea","Caridea","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Systellaspis braueri","Quale spinytail",66875,"species","WORMS",107603,"Systellaspis","","Oplophoridae","Oplophoroidea","Caridea","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Systellaspis braueri","Quale spinytail",66875,"species","ITIS",96137,"Systellaspis","","Oplophoridae","Oplophoroidea","Caridea","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"","crab unid.",68000,"infraorder","WORMS",,"","","","","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
1,"Cancer sp.","cancer crab unid.",68010,"genus","WORMS",106876,"Cancer","Cancrinae","Cancridae","Cancroidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Cancer sp.","cancer crab unid.",68010,"genus","ITIS",98671,"Cancer","","Cancridae","Cancroidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Romaleon branneri","furrowed rock crab",68011,"species","WORMS",440398,"Romaleon","Cancrinae","Cancridae","Cancroidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
1,"Metacarcinus anthonyi","yellow cancer crab",68012,"species","WORMS",440385,"Metacarcinus","Cancrinae","Cancridae","Cancroidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
1,"Metacarcinus magister","Dungeness crab",68020,"species","WORMS",440388,"Metacarcinus","Cancrinae","Cancridae","Cancroidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
1,"Glebocarcinus oregonensis","Oregon rock crab",68040,"species","WORMS",440384,"Glebocarcinus","Cancrinae","Cancridae","Cancroidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
1,"Carcinus maenas","green crab",68041,"species","WORMS",107381,"Carcinus","Carcininae","Carcinidae","Portunoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Carcinus maenas","green crab",68041,"species","ITIS",98734,"Carcinus","","Portunidae","Portunoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Cancer productus","red rock crab",68050,"species","WORMS",440382,"Cancer","Cancrinae","Cancridae","Cancroidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Cancer productus","red rock crab",68050,"species","ITIS",98672,"Cancer","","Cancridae","Cancroidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Metacarcinus gracilis","graceful rock crab",68060,"species","WORMS",440387,"Metacarcinus","Cancrinae","Cancridae","Cancroidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
1,"Xanthidae","",68065,"family","WORMS",106769,"","","Xanthidae","Xanthoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Xanthidae","",68065,"family","ITIS",98748,"","","Xanthidae","Xanthoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Rathbunixa occidentalis","pea crab",68072,"species","WORMS",1424662,"Rathbunixa","Pinnixinae","Pinnotheridae","Pinnotheroidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Pinnixa occidentalis","pea crab",68072,"species","ITIS",98996,"Pinnixa","","Pinnotheridae","Pinnotheroidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Platymera gaudichaudii","",68100,"species","ITIS",660475,"Platymera","","Calappidae","Calappoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Majidae","spider crabs unid.",68500,"family","WORMS",106760,"","","Majidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Majidae","spider crabs unid.",68500,"family","ITIS",98417,"","","Majidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Oregonia sp.","",68501,"genus","WORMS",439494,"Oregonia","Oregoniinae","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Oregonia sp.","",68501,"genus","ITIS",98418,"Oregonia","","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Oregonia bifurca","split-nose decorator crab",68502,"species","WORMS",442170,"Oregonia","Oregoniinae","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Oregonia bifurca","split-nose decorator crab",68502,"species","ITIS",98420,"Oregonia","","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Oregonia gracilis","graceful decorator crab",68510,"species","WORMS",442171,"Oregonia","Oregoniinae","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Oregonia gracilis","graceful decorator crab",68510,"species","ITIS",98419,"Oregonia","","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Macroregonia macrochira","giant spider crab",68511,"species","WORMS",442169,"Macroregonia","Pleistacanthinae","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Macroregonia macrochira","giant spider crab",68511,"species","ITIS",660801,"Macroregonia","","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Loxorhynchus crispatus","spider crab",68515,"species","WORMS",441601,"Loxorhynchus","Pisinae","Epialtidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Loxorhynchus crispatus","spider crab",68515,"species","ITIS",98478,"Loxorhynchus","","Pisidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Chorilia longipes","longhorned decorator crab",68520,"species","WORMS",441520,"Chorilia","Pisinae","Epialtidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Chorilia longipes","longhorned decorator crab",68520,"species","ITIS",98452,"Chorilia","","Pisidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Chorilia sp.","",68521,"genus","WORMS",439300,"Chorilia","Pisinae","Epialtidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Chorilia sp.","",68521,"genus","ITIS",98451,"Chorilia","","Pisidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Chionoecetes sp.","Tanner crab unid.",68541,"genus","WORMS",106898,"Chionoecetes","Oregoniinae","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Chionoecetes sp.","Tanner crab unid.",68541,"genus","ITIS",98427,"Chionoecetes","","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Chionoecetes tanneri","grooved Tanner crab",68550,"species","WORMS",442165,"Chionoecetes","Oregoniinae","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Chionoecetes tanneri","grooved Tanner crab",68550,"species","ITIS",98431,"Chionoecetes","","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Chionoecetes bairdi","Tanner crab",68560,"species","WORMS",368558,"Chionoecetes","Oregoniinae","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
1,"Paralomis sp. A (Clark 2006)","spiny spider crab",69332,"species","WORMS",,"Paralomis","Lithodinae","Lithodidae","Paguroidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
1,"Paralomis makarovi","short spine spider crab",69333,"species","WORMS",550586,"Paralomis","Lithodinae","Lithodidae","Paguroidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Paralomis makarovi","short spine spider crab",69333,"species","ITIS",1197311,"Paralomis","","Lithodidae","Lithodoidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Paralomis manningi","",69334,"species","WORMS",550587,"Paralomis","Lithodinae","Lithodidae","Paguroidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Paralomis manningi","",69334,"species","ITIS",660185,"Paralomis","","Lithodidae","Lithodoidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Paralomis multispina","many spine spider crab",69335,"species","WORMS",378131,"Paralomis","Lithodinae","Lithodidae","Paguroidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Paralomis multispina","many spine spider crab",69335,"species","ITIS",97946,"Paralomis","","Lithodidae","Lithodoidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Placetron wosnessenskii","scaled crab",69336,"species","WORMS",590118,"Placetron","Hapalogastrinae","Lithodidae","Paguroidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Placetron wosnessenskii","scaled crab",69336,"species","ITIS",97931,"Placetron","","Hapalogastridae","Lithodoidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Neolithodes diomedeae","",69341,"species","WORMS",378126,"Neolithodes","Lithodinae","Lithodidae","Paguroidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Neolithodes diomedeae","",69341,"species","ITIS",660182,"Neolithodes","","Lithodidae","Lithodoidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Erimacrus isenbeckii","horsehair crab",69400,"species","WORMS",440405,"Erimacrus","","Cheiragonidae","Cheiragonoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Erimacrus isenbeckii","horsehair crab",69400,"species","ITIS",98665,"Erimacrus","","Cheiragonidae","Cancroidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Erimacrus sp.","",69401,"genus","WORMS",439222,"Erimacrus","","Cheiragonidae","Cheiragonoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Erimacrus sp.","",69401,"genus","ITIS",98664,"Erimacrus","","Cheiragonidae","Cancroidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Hyas sp.","",69520,"genus","WORMS",106903,"Hyas","Oregoniinae","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Hyas sp.","",69520,"genus","ITIS",98421,"Hyas","","Oregoniidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Pugettia sp.","kelp crab",69530,"genus","WORMS",240779,"Pugettia","Epialtinae","Epialtidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Pugettia sp.","kelp crab",69530,"genus","ITIS",98435,"Pugettia","","Epialtidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Pugettia gracilis","graceful kelp crab",69531,"species","WORMS",441478,"Pugettia","Epialtinae","Epialtidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Pugettia gracilis","graceful kelp crab",69531,"species","ITIS",98438,"Pugettia","","Epialtidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Pugettia producta","",69532,"species","WORMS",240780,"Pugettia","Epialtinae","Epialtidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Pugettia producta","",69532,"species","ITIS",98436,"Pugettia","","Epialtidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Scyra acutifrons","",69540,"species","WORMS",441698,"Scyra","Pisinae","Epialtidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Scyra acutifrons","",69540,"species","ITIS",98450,"Scyra","","Pisidae","Majoidea","Brachyura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Galatheidae","galatheid crab unid.",69550,"family","WORMS",106733,"","","Galatheidae","Galatheoidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Galatheidae","galatheid crab unid.",69550,"family","ITIS",97964,"","","Galatheidae","Galatheoidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Munidopsis verrilli","Verrill pinch bug",69551,"species","WORMS",392640,"Munidopsis","","Munidopsidae","Galatheoidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Munidopsis verrilli","Verrill pinch bug",69551,"species","ITIS",98045,"Munidopsis","","Munidopsidae","Galatheoidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Munidopsis sp.","",69552,"genus","WORMS",106836,"Munidopsis","","Munidopsidae","Galatheoidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
0,"Munidopsis sp.","",69552,"genus","ITIS",97996,"Munidopsis","","Munidopsidae","Galatheoidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Altocrustacea","Crustacea","Arthropoda","Animalia"
1,"Munidopsis quadrata","long-armed pinch bug",69553,"species","WORMS",392590,"Munidopsis","","Munidopsidae","Galatheoidea","Anomura","Pleocyemata","Decapoda","Eucarida","","Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Animalia"
